MovieID,NeighborID,Distance
9420,3170,4.006972208
9420,2988,4.092802864
9420,8489,4.120182753
9420,13988,4.145355794
1229,17607,5.723015206
1229,8030,5.72957185
1229,12156,5.790185266
1229,3937,5.827538209
1229,4065,5.846808777
17614,7017,6.196071539
17614,9703,6.36820791
17614,10462,6.373457205
17614,1677,6.406948437
17614,9277,6.408940804
9423,14526,4.61299871
9423,10462,4.679993482
9423,10632,4.691805163
9423,10875,4.705539423
9423,14755,4.715510821
1232,15303,3.972046632
1232,10462,4.042895076
1232,12156,4.046196955
1232,8776,4.112021584
1232,7593,4.117327899
15224,4773,5.984174135
15224,17533,5.994630877
15224,4581,6.039269641
15224,12156,6.041747232
15224,1522,6.04494762
13859,3170,4.313856454
13859,17527,4.327075639
13859,8776,4.351355831
13859,10462,4.352620857
13859,11538,4.361107479
17621,12791,5.403574972
17621,6502,5.465937163
17621,10462,5.504551271
17621,15593,5.529555729
17621,8949,5.535845662
1238,12156,5.722183636
1238,15045,5.8637136
1238,6294,5.936685519
1238,13764,5.936762455
1238,7520,5.976229292
1239,1239,0
1239,12825,6.327457946
1239,3897,6.334364237
1239,15303,6.363770202
1239,11765,6.408737535
9432,12258,6.714145154
9432,11538,6.789936723
9432,608,6.811448949
9432,1993,6.812865063
9432,4161,6.828758896
9433,5384,5.292796255
9433,8489,5.432476088
9433,7593,5.445855425
9433,2937,5.456651676
9433,12156,5.457129758
9435,3170,4.271088547
9435,5765,4.308035291
9435,4773,4.348793302
9435,4285,4.38366206
9435,17077,4.38366206
1245,3121,3.908778731
1245,12156,3.944802177
1245,10875,4.002252407
1245,3170,4.047710599
1245,17273,4.048675881
9438,12791,5.652412236
9438,15261,5.673353598
9438,8949,5.716401218
9438,14526,5.727770292
9438,8489,5.72833904
9439,9439,0
9439,12156,4.12913447
9439,11538,4.25573399
9439,8489,4.378950622
9439,608,4.389004478
9440,5384,4.520868253
9440,10632,4.585046177
9440,12156,4.587510927
9440,8949,4.607836207
9440,7520,4.648420523
9441,4773,5.559483468
9441,15343,5.616779149
9441,5698,5.617188112
9441,12156,5.63429348
9441,6592,5.641041609
9442,11538,5.905940252
9442,13764,5.916756447
9442,12156,5.951734682
9442,9485,5.952873243
9442,10046,6.025422185
1253,12156,6.005494541
1253,4773,6.117058876
1253,9485,6.18924433
1253,13316,6.214251568
1253,2178,6.215442439
1254,8776,7.870026983
1254,10462,7.984352792
1254,2079,8.035793569
1254,15153,8.102418678
1254,10341,8.102561669
9449,3121,4.22156769
9449,15593,4.277734592
9449,12156,4.296668307
9449,3937,4.321521743
9449,7813,4.342554173
1258,4285,6.462622409
1258,17077,6.462622409
1258,3576,6.543006483
1258,12258,6.552819505
1258,3957,6.554723451
13863,12156,3.833312652
13863,2988,3.97012309
13863,3170,3.970137245
13863,170,4.045869791
13863,15261,4.081044624
1260,1260,0
1260,15606,6.774084335
1260,4879,6.915283575
1260,16818,6.964660438
1260,170,6.993857481
1262,15936,6.457489804
1262,5765,6.559209154
1262,12794,6.585863309
1262,11538,6.588006044
1262,1993,6.594102311
1265,12156,3.306290684
1265,3121,3.482497979
1265,10462,3.492118808
1265,2988,3.493347086
1265,14755,3.493547941
1266,12156,4.140018622
1266,4879,4.306081565
1266,6897,4.343994222
1266,7593,4.398590886
1266,17533,4.41216271
9459,4831,7.057582029
9459,14309,7.085145972
9459,16560,7.110083502
9459,11432,7.126197188
9459,15979,7.15819381
17652,9280,0
17652,11432,8.24792462
17652,5937,8.306535287
17652,10462,8.317047942
17652,12768,8.32677219
1269,3937,5.288286458
1269,3170,5.332642827
1269,10632,5.385497588
1269,6311,5.452114716
1269,12156,5.455549659
1270,1270,0
1270,3170,9.008441814
1270,15936,9.031918923
1270,2209,9.034453025
1270,15912,9.060957547
1271,5698,5.160803761
1271,9485,5.189243166
1271,4773,5.21171482
1271,3170,5.214000697
1271,14755,5.231256208
1272,12143,5.743152606
1272,1477,5.760591104
1272,13619,5.761932041
1272,11765,5.795001649
1272,15045,5.803135143
8404,8361,0
8404,10206,6.597823248
8404,10046,6.630373834
8404,12156,6.699903367
8404,15936,6.704933529
1274,8489,5.265664616
1274,12156,5.27378704
1274,13764,5.286334133
1274,2361,5.316708798
1274,13988,5.316708798
9469,3170,4.462947518
9469,10462,4.468972677
9469,9703,4.566346554
9469,7520,4.575758797
9469,2492,4.605404614
1278,3170,3.875980948
1278,6294,3.955828049
1278,12156,4.003869815
1278,7593,4.037333979
1278,3121,4.049325618
9472,8776,7.707220922
9472,9485,7.814436093
9472,7549,7.816179176
9472,13991,7.82642218
9472,2178,7.840053034
13867,3170,3.823677995
13867,3121,3.893275707
13867,12156,3.949145989
13867,14526,3.958147514
13867,5384,3.984699569
9476,1016,6.414833536
9476,11538,6.435710004
9476,4773,6.448210489
9476,3170,6.481371949
9476,11765,6.521230594
1285,15303,4.52911035
1285,3937,4.544795086
1285,7593,4.622229282
1285,12156,4.638389614
1285,17259,4.639781176
1289,15303,5.209283959
1289,6897,5.221036421
1289,8776,5.239266583
1289,15261,5.257699266
1289,7813,5.303671123
9485,12156,2.636874747
9485,2988,2.857377209
9485,8776,2.875273386
9485,4773,2.901655629
9485,3170,2.921965806
1294,12156,6.039228252
1294,9703,6.137226867
1294,1016,6.137881731
1294,11538,6.193144172
1294,14793,6.193263359
13869,13869,0
13869,5439,6.823114748
13869,14526,6.908943152
13869,11168,6.926659388
13869,13918,6.926973092
1297,12156,4.88045903
1297,12291,4.886241211
1297,1204,4.904105347
1297,10206,4.914873533
1297,3901,4.919272238
9491,12143,3.404017373
9491,3901,3.440963459
9491,5765,3.444889019
9491,3170,3.456112023
9491,7593,3.524632488
1300,11538,4.598366535
1300,5937,4.601678763
1300,12156,4.626116105
1300,3937,4.626289596
1300,1204,4.648947739
17685,13393,0
17685,12156,4.994894075
17685,15754,5.032609291
17685,15936,5.067137773
17685,16560,5.067187921
9495,12258,2.804736355
9495,12156,3.570592923
9495,4297,3.576309271
9495,12143,3.68476852
9495,15303,3.708884317
1305,12156,4.835758281
1305,10632,4.839303809
1305,10046,4.889222476
1305,2492,4.94034968
1305,8030,4.940534668
1307,13764,4.116702285
1307,10462,4.163319145
1307,7593,4.274597303
1307,3170,4.293416378
1307,11765,4.331448358
1308,7520,5.230871877
1308,6294,5.386160866
1308,12791,5.403940223
1308,5642,5.405797017
1308,13316,5.445703321
1310,16505,0
1310,12791,6.46549948
1310,14755,6.492863063
1310,3121,6.594967721
1310,14526,6.618487889
1312,11644,0
1312,9068,4.284794505
1312,3170,4.342743422
1312,12156,4.403316794
1312,9485,4.417531383
9505,9505,0
9505,9703,5.248579964
9505,3121,5.39694511
9505,8949,5.444103705
9505,15593,5.479014572
1314,3170,5.39970671
1314,5698,5.515950946
1314,11538,5.545453393
1314,6294,5.553088036
1314,5384,5.569726673
9508,2937,5.69562785
9508,17273,5.784427968
9508,2887,5.827856031
9508,9068,5.837162451
9508,11765,5.838837347
1317,17174,5.890704789
1317,12291,5.97495709
1317,14526,5.979611932
1317,12768,6.000090367
1317,15261,6.011581381
1318,12156,3.07992513
1318,3170,3.167369912
1318,3937,3.168566862
1318,14526,3.185566043
1318,5765,3.186836151
1319,17077,4.299882122
1319,4285,4.299882122
1319,15261,4.442887945
1319,7593,4.465081572
1319,6897,4.497291968
1320,10291,3.791416563
1320,6294,3.878719214
1320,15754,3.879242356
1320,10341,3.889983067
1320,8776,3.907736891
17405,17405,0
17405,15303,7.706374623
17405,17607,7.716902967
17405,14002,7.763163361
17405,5765,7.769974537
13683,3897,4.988946883
13683,12156,5.099201854
13683,15754,5.125369424
13683,13764,5.164190663
13683,8489,5.1800559
9516,9516,0
9516,13966,0
9516,5545,0
9516,9681,9.484104663
9516,12258,9.513351032
17709,14526,4.035173744
17709,3284,4.162768045
17709,13764,4.170709188
17709,12156,4.244514217
17709,1477,4.268164824
9518,15303,8.174318623
9518,9703,8.224994137
9518,9477,8.307069254
9518,10462,8.313060176
9518,4161,8.321909072
1327,6685,8.080961673
1327,14066,8.161373067
1327,3576,8.167195158
1327,10291,8.209062039
1327,11949,8.212241071
1329,6454,7.429421769
1329,8057,7.475744673
1329,3901,7.492484049
1329,2730,7.506484438
1329,11415,7.533619465
9523,9068,4.134378222
9523,15303,4.159219258
9523,14604,4.203672788
9523,1522,4.21038367
9523,3937,4.251735231
1332,15261,4.459097335
1332,3170,4.56013629
1332,8776,4.607614835
1332,5698,4.651585615
1332,11432,4.684140446
1333,8837,5.862993234
1333,14939,5.96088504
1333,3170,6.008066211
1333,9068,6.068532033
1333,1477,6.099518975
9526,1204,6.858860552
9526,15439,6.891323091
9526,11206,6.940908077
9526,8698,6.940908077
9526,12237,6.942624428
17719,7593,3.466689006
17719,4285,3.551016326
17719,17077,3.551016326
17719,12156,3.554771826
17719,3170,3.555479108
1336,9620,5.035118556
1336,8776,5.144327871
1336,12367,5.216004372
1336,12143,5.281353527
1336,12466,5.286424554
17721,17721,0
17721,12143,3.887767658
17721,2988,3.937569257
17721,1477,3.965166908
17721,10977,4.003372036
1338,1790,8.960473663
1338,14756,8.984756272
1338,1477,8.990017336
1338,12144,8.996233194
1338,13711,8.999564205
15593,12156,2.670091327
15593,3121,2.67405459
15593,8949,2.69163989
15593,3937,2.780269462
15593,10632,2.798485814
9533,12156,3.245419149
9533,3170,3.364482304
9533,2988,3.392635198
9533,10632,3.444601949
9533,1204,3.456874768
1345,12156,3.915992898
1345,8776,4.005535781
1345,9485,4.056484707
1345,5765,4.062309479
1345,3170,4.103381097
1346,12156,6.025606324
1346,4285,6.040037587
1346,17077,6.040037587
1346,429,6.106928654
1346,3170,6.11153569
16139,16139,0
16139,10554,9.205909893
16139,12768,9.468046348
16139,4218,9.75848209
16139,9290,9.765403014
9545,11432,6.972766414
9545,12156,6.983205399
9545,17533,7.048598088
9545,13764,7.091902872
9545,6342,7.1416904
1354,4773,5.07537609
1354,508,5.155668474
1354,13764,5.162095256
1354,12791,5.21777713
1354,8041,5.245928016
13879,13879,0
13879,3170,5.202732473
13879,10462,5.215841161
13879,5384,5.313054435
13879,13975,5.332088877
9550,13794,6.524276131
9550,12185,6.524276131
9550,12156,6.632172988
9550,3170,6.680001458
9550,9485,6.686986662
1359,13764,5.98044931
1359,608,6.006258608
1359,3170,6.012653872
1359,13316,6.01408495
1359,10986,6.032888537
1363,3170,4.013983117
1363,4773,4.125565828
1363,12143,4.191839866
1363,11415,4.217029069
1363,3121,4.217502356
12866,12156,6.498145615
12866,9181,6.522593653
12866,4773,6.531762657
12866,3576,6.562917017
12866,13328,6.578094626
1369,9999,0
1369,12156,4.014301648
1369,6294,4.113174431
1369,15303,4.176764489
1369,5439,4.210904608
1370,2988,6.1022117
1370,3937,6.143414673
1370,3576,6.166638731
1370,13316,6.220137113
1370,14755,6.240664686
1371,5765,4.461733516
1371,10462,4.541264386
1371,11765,4.580172559
1371,12156,4.582754412
1371,10875,4.60165236
9564,11765,5.405137619
9564,10977,5.436937949
9564,3121,5.481636562
9564,8949,5.481955136
9564,5384,5.498500572
1373,5384,5.596519502
1373,10462,5.597898765
1373,11415,5.626371743
1373,3170,5.657515676
1373,12156,5.679178131
17758,3937,4.88160995
17758,7593,4.928410999
17758,17607,4.972980183
17758,14604,4.994748781
17758,12156,5.056296533
1375,3121,3.830190637
1375,12143,3.834390043
1375,5765,3.893113566
1375,3170,3.942550685
1375,11765,3.944189976
13412,6897,4.598272417
13412,608,4.629924714
13412,10462,4.635692641
13412,13764,4.678803445
13412,8949,4.71939712
17762,10960,5.078810649
17762,12143,5.102889014
17762,11415,5.119239169
17762,10370,5.136279888
17762,3170,5.146727274
9571,12156,5.337529497
9571,4773,5.340322569
9571,8776,5.429461304
9571,4285,5.430258074
9571,17077,5.430258074
1381,12156,3.353000353
1381,3937,3.378181214
1381,12143,3.381119811
1381,14526,3.412689415
1381,10341,3.425689625
9575,12156,5.65185841
9575,2988,5.884733447
9575,15912,5.90522077
9575,12144,5.919580387
9575,3121,5.925551054
1384,1384,0
1384,15805,7.655432418
1384,12201,7.667676738
1384,5384,7.722282397
1384,13918,7.724105957
17769,5698,3.721278229
17769,3170,3.739325801
17769,14604,3.866846711
17769,14755,3.880066287
17769,15303,3.889729734
9578,10462,6.770445105
9578,12156,6.806349482
9578,12143,6.871838593
9578,12367,6.88281759
9578,5384,6.902143982
1387,1387,0
1387,8718,7.539080686
1387,15391,7.539080686
1387,9082,7.592271627
1387,6440,7.613777922
9583,16244,4.591704906
9583,10462,4.631898523
9583,3170,4.671504036
9583,12156,4.695510303
9583,11538,4.700969628
12520,11432,4.635077653
12520,12156,4.638958557
12520,3170,4.672173429
12520,11765,4.681911615
12520,15303,4.686089741
1394,10875,6.400323481
1394,15593,6.420427728
1394,15045,6.455901981
1394,7593,6.456931787
1394,4297,6.456975509
1395,12794,5.382740748
1395,3170,5.426003163
1395,15303,5.45499895
1395,5384,5.485471952
1395,12156,5.502681645
9590,15593,6.334751798
9590,14793,6.392504161
9590,12156,6.410556109
9590,12466,6.481823892
9590,6034,6.496310808
9591,11765,5.227988045
9591,2361,5.241684069
9591,13988,5.241684069
9591,14526,5.272370066
9591,9068,5.294228532
9593,17077,4.825672431
9593,4285,4.825672431
9593,12156,4.860573707
9593,3170,4.868386393
9593,3691,4.893512569
1403,12156,2.755781356
1403,6294,2.764229012
1403,13764,2.799527206
1403,9068,2.812232785
1403,3170,2.843201818
9596,5384,6.03735747
9596,5937,6.055942027
9596,12156,6.057102594
9596,15593,6.064781388
9596,1403,6.088712542
1406,10206,7.09654907
1406,17273,7.179815635
1406,3576,7.181293811
1406,1677,7.19667034
1406,7694,7.196672866
1407,10206,4.761553051
1407,1519,4.780978177
1407,10484,4.803120879
1407,9068,4.8207151
1407,3937,4.827598849
1408,5384,5.855548696
1408,4065,5.902477285
1408,10341,5.910303717
1408,4773,5.956285509
1408,12156,5.963587534
9601,11538,4.504106989
9601,3170,4.51112219
9601,12143,4.559062252
9601,10370,4.585013443
9601,3121,4.589499432
8427,3170,3.523768458
8427,15045,3.623972017
8427,9703,3.652973753
8427,7593,3.663804109
8427,12156,3.702715862
17133,14755,4.293155902
17133,3937,4.379710269
17133,9059,4.407137946
17133,10875,4.410074376
17133,12156,4.418606544
1417,1417,0
1417,13610,8.586853024
1417,14526,8.695140417
1417,12143,8.721079897
1417,2937,8.748060227
1419,6996,0
1419,4285,9.006905721
1419,17077,9.006905721
1419,2209,9.030393382
1419,11156,9.036377721
9613,12156,5.750277299
9613,10875,5.775092194
9613,5698,5.779663121
9613,14793,5.825743554
9613,4285,5.839232408
9614,12156,6.594870061
9614,877,6.633304241
9614,4161,6.645284541
9614,9485,6.649371548
9614,8776,6.65401828
8429,12201,6.25193939
8429,9485,6.258160123
8429,8041,6.259425842
8429,3284,6.263418546
8429,13918,6.266582599
1425,4773,9.039650036
1425,6311,9.069857193
1425,1519,9.114268583
1425,16050,9.120393716
1425,9454,9.182033973
12339,12143,4.798387591
12339,3170,4.811799353
12339,12156,4.813857189
12339,13764,4.849295517
12339,13328,4.871758408
1427,6897,4.385315778
1427,7593,4.457675743
1427,15303,4.467881373
1427,6294,4.46808899
1427,3121,4.478664954
9620,15303,3.359599764
9620,8776,3.474635684
9620,3170,3.505450887
9620,12156,3.511133093
9620,6294,3.59962085
9621,17248,0
9621,632,8.46606563
9621,10892,8.663955805
9621,1677,8.771364303
9621,16865,8.792123093
1430,8776,3.801866117
1430,3170,3.873409822
1430,12156,3.948924001
1430,3121,4.001533756
1430,1318,4.014416891
1432,3121,5.531076499
1432,12714,5.553846158
1432,3170,5.556461927
1432,12156,5.563454386
1432,15045,5.566620766
9625,4773,9.585912627
9625,17607,9.585942689
9625,5642,9.625918954
9625,13328,9.665962097
9625,5384,9.707333573
16158,10632,5.816378711
16158,10875,5.892613875
16158,17077,5.931240567
16158,4285,5.931240567
16158,10091,5.959141812
9629,4872,0
9629,8489,8.262909972
9629,16980,8.3575182
9629,14939,8.363974038
9629,11415,8.409929393
9797,5698,6.265174775
9797,3170,6.370719331
9797,15936,6.410582755
9797,14526,6.416465181
9797,15303,6.445880788
8432,9431,0
8432,3121,6.531676221
8432,5384,6.59955851
8432,13991,6.648030653
8432,3170,6.666638396
9635,8041,4.295653602
9635,10341,4.419893112
9635,3937,4.43272671
9635,12291,4.43745912
9635,12156,4.448445608
9638,15303,3.575963176
9638,3170,3.637671423
9638,12156,3.663110869
9638,4773,3.694535942
9638,12143,3.701532341
1447,4773,4.201701759
1447,3121,4.238961839
1447,10462,4.31525201
1447,9068,4.31936758
1447,15593,4.320869446
9640,15343,5.563686126
9640,6294,5.610617735
9640,9485,5.61883632
9640,17273,5.630559459
9640,5439,5.648520294
1450,14915,7.472815411
1450,10171,7.568477804
1450,15811,7.61046985
1450,6843,7.61046985
1450,12143,7.649159017
1451,12258,5.908574835
1451,823,5.952450593
1451,14526,5.957265692
1451,2492,5.967147336
1451,16865,5.970452943
16626,8489,5.231171775
16626,1477,5.28076885
16626,12143,5.342449712
16626,15754,5.351722855
16626,7646,5.389046062
12869,10632,5.910004716
12869,9068,5.952455844
12869,16979,5.956786233
12869,14526,5.987110271
12869,10462,6.001707821
13896,12156,5.930159282
13896,4773,5.949473882
13896,15303,6.078720036
13896,3170,6.08933099
13896,6897,6.1040663
1458,6563,0
1458,7064,0
1458,5698,4.942742524
1458,3170,4.960292864
1458,15593,5.090729319
1459,12156,3.508240763
1459,3937,3.599387303
1459,10370,3.602886462
1459,1204,3.725423009
1459,4581,3.745524738
9654,2988,4.423296891
9654,17077,4.601517092
9654,4285,4.601517092
9654,15303,4.6319068
9654,7593,4.639118809
9655,4284,4.43716535
9655,2988,4.469214773
9655,9703,4.472279215
9655,9068,4.484514234
9655,3170,4.485967446
9657,7593,5.824314607
9657,8776,5.841428627
9657,6294,5.85023491
9657,3901,5.87179719
9657,3121,5.874643479
1466,3170,6.04502988
1466,5765,6.052098238
1466,14939,6.123491888
1466,7549,6.127915808
1466,11929,6.170656596
13898,3901,6.637271338
13898,10370,6.666501542
13898,6897,6.680184382
13898,12791,6.700665016
13898,7520,6.713283007
1470,10462,5.876930523
1470,3691,5.926485702
1470,17607,5.947029658
1470,10632,5.949187961
1470,9454,5.968973727
9663,8776,4.531653083
9663,13764,4.670623822
9663,6294,4.709456566
9663,12156,4.714006338
9663,2988,4.722321132
13899,8949,5.168797356
13899,15593,5.178674032
13899,13764,5.202649121
13899,6294,5.213641548
13899,10960,5.247272471
1477,12156,2.876078965
1477,5439,2.881734072
1477,6897,2.936563169
1477,3170,2.948795441
1477,608,2.964487711
14688,3170,3.755934985
14688,10462,3.826170132
14688,12156,3.851606232
14688,5384,3.857156681
14688,10206,3.867389793
1481,13610,7.488590846
1481,10977,7.502896316
1481,17607,7.528966048
1481,11765,7.543090951
1481,12714,7.566793299
9681,7935,3.051849742
9681,12156,3.274688024
9681,5384,3.360609946
9681,5698,3.364649761
9681,4285,3.408352457
9682,10462,4.786778854
9682,15664,4.853412579
9682,12156,4.890645647
9682,15261,4.918681417
9682,5384,4.98960241
1492,8949,5.426544433
1492,12258,5.443039396
1492,9068,5.480898808
1492,11441,5.538596444
1492,7593,5.561045423
9685,3170,5.430243319
9685,8469,5.512753702
9685,12156,5.546795016
9685,4773,5.580490414
9685,14526,5.591843769
9690,11538,5.839325764
9690,10745,5.978444007
9690,823,5.999343307
9690,15261,6.014861792
9690,9477,6.035275192
1501,12156,4.623606459
1501,7520,4.818413544
1501,15045,4.880951482
1501,8489,4.882411561
1501,5698,4.938990276
1502,2492,6.249751139
1502,3170,6.348171972
1502,3121,6.420584215
1502,7813,6.457101296
1502,15261,6.464941861
1503,10341,4.937869439
1503,3170,4.984499091
1503,12156,4.99970873
1503,10462,5.03143133
1503,3957,5.077754621
1505,11740,0
1505,1505,0
1505,903,0
1505,16818,10.73969377
1505,17153,10.78376613
9698,8776,4.427656884
9698,15303,4.43020881
9698,12156,4.455117
9698,3121,4.52628275
9698,10391,4.537846126
1507,4712,0
1507,7514,0
1507,5607,0
1507,12800,0
1507,1507,0
9700,2988,4.453553049
9700,12156,4.47409195
9700,11538,4.544344412
9700,3170,4.552070564
9700,10370,4.562296367
1511,1511,0
1511,12156,3.906176986
1511,7813,3.970721248
1511,9485,3.988183722
1511,3901,4.080943463
9705,9254,10.23348547
9705,12237,10.2946169
9705,3393,10.29890578
9705,13918,10.3062358
9705,16560,10.34531196
1514,4302,9.561826472
1514,3599,9.676317444
1514,6751,9.680351087
1514,1995,9.735293692
1514,13328,9.736691064
9708,10789,0
9708,15045,4.500401959
9708,12156,4.518638252
9708,6455,4.600543686
9708,13238,4.607101432
1518,12156,5.554032998
1518,14945,5.570359494
1518,4773,5.64548803
1518,8489,5.67281025
1518,10484,5.687646342
1519,12156,3.014807932
1519,14526,3.162079662
1519,6294,3.189619616
1519,13764,3.200929578
1519,3170,3.22440764
9712,9068,4.501891291
9712,12156,4.564845953
9712,10404,4.647458588
9712,10291,4.655732402
9712,3170,4.663877113
15272,5765,3.862899303
15272,12156,3.869251579
15272,5384,3.897238882
15272,9600,3.925481317
15272,8776,3.947452853
1522,12156,2.854854332
1522,3170,2.993033118
1522,15303,3.04766564
1522,17077,3.089543343
1522,4285,3.089543343
9715,3848,10.02069063
9715,9744,10.08857018
9715,5698,10.15384624
9715,9415,10.16904719
9715,10977,10.18475533
1524,11538,4.860256981
1524,15593,4.909782942
1524,10484,4.93117883
1524,8949,4.940685951
1524,6294,4.959826999
1525,5384,8.093740341
1525,12237,8.199557471
1525,16598,8.201901307
1525,13918,8.206233816
1525,1519,8.225372482
1526,13764,5.509652554
1526,12201,5.55026373
1526,10875,5.563588943
1526,5937,5.613854755
1526,5384,5.651607391
1528,9068,5.490412371
1528,11441,5.544735573
1528,12143,5.554342748
1528,15261,5.566327708
1528,11432,5.594283614
1531,12156,4.902509314
1531,13764,4.907270593
1531,16130,4.914318847
1531,11538,4.926032346
1531,10462,4.929102036
1532,9068,5.834242833
1532,10046,5.835272411
1532,15045,5.849447874
1532,2988,5.850093646
1532,4773,5.852597224
1533,13764,3.689195708
1533,12156,3.74829571
1533,1761,3.755881684
1533,4285,3.81059012
1533,17077,3.81059012
9727,7593,4.988820912
9727,10341,5.047111009
9727,17077,5.067068251
9727,4285,5.067068251
9727,608,5.116460735
9728,7593,6.921481178
9728,12367,6.958384946
9728,12258,6.996505391
9728,14070,7.00501871
9728,11584,7.017679898
16640,13764,3.522352008
16640,10206,3.560194975
16640,10462,3.592165529
16640,3170,3.613069563
16640,1403,3.616594933
16486,3170,4.484018304
16486,15045,4.56827489
16486,9068,4.622412515
16486,11765,4.6286265
16486,12156,4.669941319
16418,12367,4.740749688
16418,3170,4.833385504
16418,15303,4.842158704
16418,4773,4.897650328
16418,3937,4.924094345
1540,12143,3.953346642
1540,3134,3.998648356
1540,15261,4.000882267
1540,10462,4.029902094
1540,12156,4.070559087
9733,1477,3.701445505
9733,4285,3.771653878
9733,17077,3.771653878
9733,12156,3.834087343
9733,11765,3.842871714
9734,12143,5.958837485
9734,10206,6.028785241
9734,3134,6.038078864
9734,608,6.041933624
9734,10875,6.055394056
1543,9068,4.609939347
1543,3170,4.751151247
1543,10462,4.869187699
1543,7593,4.877983232
1543,3901,4.882821324
9740,11765,6.166548791
9740,2378,6.180721313
9740,5930,6.208207525
9740,3754,6.213953879
9740,3170,6.22636481
1549,11185,7.370026802
1549,3170,7.462226293
1549,9933,7.501202746
1549,11432,7.525818137
1549,3121,7.532433538
9742,5384,5.824680956
9742,5439,5.879960797
9742,1403,5.923387664
9742,10370,5.926376287
9742,9068,5.938584378
9744,12156,3.117260656
9744,10462,3.195560394
9744,3170,3.258882427
9744,14526,3.27738193
9744,4773,3.289451406
9746,6294,6.546039544
9746,13328,6.643059396
9746,15303,6.670115639
9746,948,6.67360624
9746,12143,6.725666221
8451,6897,6.954585241
8451,9902,7.012589616
8451,1790,7.050616848
8451,3121,7.055972638
8451,7520,7.067273512
1556,2666,0
1556,15045,6.771077022
1556,1403,6.784355803
1556,15303,6.824104634
1556,1522,6.855326377
1557,1557,0
1557,10091,3.926560533
1557,3170,3.933318574
1557,12156,3.941877745
1557,6294,3.986726616
1558,7593,6.378473385
1558,3121,6.385690468
1558,6854,6.455205029
1558,1477,6.465502883
1558,7813,6.477686036
1561,1204,5.433163612
1561,6034,5.466094531
1561,12143,5.473029212
1561,11538,5.477275804
1561,15303,5.478625549
1564,12156,5.599293295
1564,11415,5.62312096
1564,3121,5.644230362
1564,10954,5.69702614
1564,15593,5.709785294
9757,13764,4.261523036
9757,10462,4.290559114
9757,12156,4.343924817
9757,3170,4.357190096
9757,7520,4.379744825
1566,5640,0
1566,12156,5.94271643
1566,5765,6.014824788
1566,8489,6.024587795
1566,7593,6.034571453
8453,12156,5.582134052
8453,9082,5.603337728
8453,15303,5.662612603
8453,11432,5.727069432
8453,13328,5.738219257
9761,10986,4.741672907
9761,3170,4.759722605
9761,12156,4.795480268
9761,12791,4.846950718
9761,12794,4.881134997
9762,15664,5.560398367
9762,7813,5.666933128
9762,11765,5.695251538
9762,12791,5.697798285
9762,14526,5.711715373
1573,12156,4.639199866
1573,2937,4.832793551
1573,13238,4.868028723
1573,13764,4.886481381
1573,7593,4.89025001
1574,3121,6.059217022
1574,15664,6.07905648
1574,1345,6.095884785
1574,5765,6.113466769
1574,4773,6.132756863
9768,11765,4.19819161
9768,15303,4.232661663
9768,3170,4.23535204
9768,12156,4.241882127
9768,9068,4.247369804
9769,11765,4.75054406
9769,2956,4.785387876
9769,15754,4.804308477
9769,3121,4.812732796
9769,15936,4.842448767
1578,7520,5.826468186
1578,12143,5.827945898
1578,3170,5.835434498
1578,14604,5.844294247
1578,17389,5.878451854
11186,13570,6.756185131
11186,3170,6.842692751
11186,14925,6.8628886
11186,10484,6.872471984
11186,10341,6.876643603
13917,7593,5.188566499
13917,13328,5.304577181
13917,13988,5.375020086
13917,2361,5.375020086
13917,10341,5.413230394
9776,6294,5.477299747
9776,6034,5.669541293
9776,3170,5.707714822
9776,12143,5.738202737
9776,1403,5.740796484
1585,7935,6.087519049
1585,13988,6.098109197
1585,2361,6.098109197
1585,2378,6.107490123
1585,9681,6.142603885
9600,12156,3.169198781
9600,5384,3.359973844
9600,4773,3.404725916
9600,10462,3.433101661
9600,12791,3.454283631
1589,15303,6.404791048
1589,6679,6.429319746
1589,13988,6.456826653
1589,2361,6.456826653
1589,170,6.473082032
16649,12156,4.206878155
16649,16560,4.272244476
16649,3170,4.284842557
16649,4773,4.301429681
16649,15303,4.302642686
1595,11765,5.304519776
1595,12156,5.319346058
1595,3170,5.329192574
1595,4773,5.345082385
1595,15754,5.356666234
1596,17607,6.285009655
1596,12367,6.328139853
1596,429,6.365622904
1596,2492,6.446505114
1596,12714,6.474190392
1602,14526,4.220465491
1602,10046,4.234466243
1602,3170,4.347235217
1602,9068,4.366553502
1602,10632,4.438897024
1605,17357,0
1605,1605,0
1605,3170,3.087018959
1605,15261,3.304881079
1605,5698,3.394952879
9798,237,6.762071866
9798,12714,6.83399463
9798,7593,6.854057389
9798,11048,6.863508382
9798,4527,6.865344732
1607,6897,5.775322838
1607,2492,5.830074789
1607,3901,5.857837738
1607,7593,5.866739977
1607,3576,5.87699722
9800,1745,10.08801843
9800,1403,10.18347696
9800,12791,10.21857103
9800,1318,10.22397101
9800,6592,10.28570203
9801,9801,0
9801,15870,0
9801,4542,0
9801,4998,0
9801,3242,9.236349199
1612,4773,4.917827138
1612,3170,4.981405786
1612,3121,4.986712826
1612,10632,5.072366417
1612,13764,5.080863335
9806,12156,3.834086854
9806,12143,3.841616232
9806,6294,3.856331672
9806,1204,3.990399586
9806,2988,3.998336241
1615,8392,0
1615,11765,6.694930651
1615,14915,6.727684723
1615,6897,6.745340302
